"","posteam","season","game_id","home_team","away_team","home_score","away_score","touchdown","fourth_down_attempt","punt_inside_twenty","own_kickoff_recovery","extra_point_good","field_goal_made","return_touchdown","two_point_success","pass_touchdown","rush_touchdown","interception","fumble_lost","safety","offensive_retention","defensive_retention","special_retention"
"4669","IND",2019,"2019_13_TEN_IND","IND","TEN",17,31,3,0,1,0,2,1,0,0,1,1,2,1,0,26,20,3
"4670","IND",2019,"2019_05_IND_KC","KC","IND",13,19,1,2,1,0,1,4,0,0,0,1,1,0,0,26,20,3
"4671","IND",2019,"2019_16_CAR_IND","IND","CAR",38,6,3,2,1,0,5,1,0,0,0,3,0,0,0,26,20,3
"4672","IND",2019,"2019_01_IND_LAC","LAC","IND",30,24,3,1,0,0,1,1,0,1,2,1,0,1,0,26,20,3
"4673","IND",2019,"2019_02_IND_TEN","TEN","IND",17,19,3,1,1,0,1,0,0,0,3,0,1,1,0,26,20,3
"4674","IND",2019,"2019_14_IND_TB","TB","IND",38,35,3,3,2,0,3,2,0,1,2,1,0,1,0,26,20,3
"4675","IND",2020,"2020_06_CIN_IND","IND","CIN",31,27,4,0,1,0,4,1,0,0,3,1,1,1,0,23,24,3
"4676","IND",2020,"2020_05_IND_CLE","CLE","IND",32,23,3,1,1,0,2,3,2,0,0,1,2,0,1,23,24,3
"4677","IND",2020,"2020_16_IND_PIT","PIT","IND",28,24,3,1,1,0,3,1,0,0,1,2,1,1,0,23,24,3
"4678","IND",2020,"2020_08_IND_DET","DET","IND",21,41,5,1,3,0,3,0,0,1,3,2,0,0,0,23,24,3
"4679","IND",2020,"2020_09_BAL_IND","IND","BAL",10,24,2,4,0,0,1,1,1,0,0,1,1,1,0,23,24,3
"4680","IND",2020,"2020_15_HOU_IND","IND","HOU",27,20,3,1,1,0,3,2,0,0,2,1,0,0,0,23,24,3
"4681","IND",2020,"2020_10_IND_TEN","TEN","IND",17,34,3,5,1,0,4,2,0,0,1,2,0,0,0,23,24,3
"4682","IND",2020,"2020_12_TEN_IND","IND","TEN",26,45,4,2,1,0,2,0,0,0,2,2,1,0,0,23,24,3
"4683","IND",2020,"2020_13_IND_HOU","HOU","IND",20,26,3,2,1,0,3,1,0,0,2,1,0,0,0,23,24,3
"4684","IND",2020,"2020_02_MIN_IND","IND","MIN",28,11,2,1,1,0,2,4,0,0,1,1,1,0,0,23,24,3
"4685","IND",2020,"2020_17_JAX_IND","IND","JAX",28,14,3,0,1,0,2,2,0,1,1,2,1,0,0,23,24,3
"4686","IND",2020,"2020_04_IND_CHI","CHI","IND",11,19,1,2,2,0,1,4,0,0,1,0,0,0,0,23,24,3
"4687","IND",2020,"2020_01_IND_JAX","JAX","IND",27,20,2,3,0,0,2,2,0,0,1,1,2,0,0,23,24,3
"4688","IND",2020,"2020_11_GB_IND","IND","GB",34,31,3,2,2,0,2,4,0,1,3,0,1,1,0,23,24,3
"4689","IND",2020,"2020_14_IND_LV","LV","IND",27,44,4,0,1,0,5,3,0,0,2,2,0,0,0,23,24,3
"4690","IND",2020,"2020_03_NYJ_IND","IND","NYJ",36,7,2,1,3,0,4,2,0,0,1,1,0,0,0,23,24,3
"4691","IND",2021,"2021_03_IND_TEN","TEN","IND",25,16,1,2,1,0,1,3,0,0,0,1,0,0,0,22,28,3
"4692","IND",2021,"2021_01_SEA_IND","IND","SEA",16,28,2,3,1,0,1,1,0,0,2,0,0,1,0,22,28,3
"4693","IND",2021,"2021_11_IND_BUF","BUF","IND",15,41,5,1,1,0,5,2,0,0,1,4,0,0,0,22,28,3
"4694","IND",2021,"2021_10_JAX_IND","IND","JAX",23,17,1,0,1,0,2,3,0,0,0,1,0,0,0,22,28,3
"4695","IND",2021,"2021_13_IND_HOU","HOU","IND",0,31,4,1,3,0,4,1,0,0,1,3,0,1,0,22,28,3
"4696","IND",2021,"2021_06_HOU_IND","IND","HOU",31,3,4,1,2,0,4,1,0,0,2,2,0,0,0,22,28,3
"4697","IND",2021,"2021_12_TB_IND","IND","TB",31,38,4,2,2,0,4,1,0,0,3,1,2,2,0,22,28,3
"4698","IND",2021,"2021_07_IND_SF","SF","IND",18,30,4,1,2,0,3,1,0,0,2,2,0,2,0,22,28,3
"4699","IND",2021,"2021_02_LA_IND","IND","LA",24,27,1,1,1,0,1,3,0,1,1,0,2,0,0,22,28,3
"4700","IND",2021,"2021_17_LV_IND","IND","LV",20,23,2,1,1,0,2,2,0,0,1,1,0,0,0,22,28,3
"4701","IND",2021,"2021_08_TEN_IND","IND","TEN",31,34,5,3,2,0,4,1,1,0,3,1,2,0,0,22,28,3
"4702","IND",2021,"2021_05_IND_BAL","BAL","IND",31,25,3,1,1,0,1,2,0,0,2,1,0,1,0,22,28,3
"4703","IND",2021,"2021_09_NYJ_IND","IND","NYJ",45,30,6,2,1,0,6,1,0,0,3,3,0,0,0,22,28,3
"4704","IND",2021,"2021_15_NE_IND","IND","NE",27,17,2,3,1,0,3,2,0,0,1,1,1,0,0,22,28,3
"4705","IND",2021,"2021_04_IND_MIA","MIA","IND",17,27,3,1,2,0,3,2,0,0,2,1,0,1,0,22,28,3
"4706","IND",2021,"2021_18_IND_JAX","JAX","IND",26,11,1,5,0,0,0,1,0,1,1,0,1,1,0,22,28,3
"4707","IND",2021,"2021_16_IND_ARI","ARI","IND",16,22,2,1,2,0,2,2,0,0,2,0,0,0,0,22,28,3
"4708","IND",2022,"2022_17_IND_NYG","NYG","IND",38,10,2,2,1,0,1,1,1,0,1,0,1,0,0,19,15,2
"4709","IND",2022,"2022_03_KC_IND","IND","KC",20,17,2,3,2,0,2,2,0,0,2,0,0,2,0,19,15,2
"4710","IND",2022,"2022_15_IND_MIN","MIN","IND",39,36,1,1,3,0,3,5,0,0,1,0,0,1,0,19,15,2
"4711","IND",2022,"2022_12_PIT_IND","IND","PIT",17,24,2,3,0,0,2,1,0,0,1,1,1,1,0,19,15,2
"4712","IND",2022,"2022_13_IND_DAL","DAL","IND",54,19,3,3,1,0,1,2,1,0,2,0,3,2,0,19,15,2
"4713","IND",2022,"2022_16_LAC_IND","IND","LAC",3,20,0,4,1,0,0,1,0,0,0,0,3,0,0,19,15,2
"4714","IND",2022,"2022_05_IND_DEN","DEN","IND",9,12,0,0,3,0,0,4,0,0,0,0,2,0,0,19,15,2
"4715","IND",2022,"2022_18_HOU_IND","IND","HOU",31,32,4,3,1,0,4,1,1,0,2,1,2,1,0,19,15,2
"4716","IND",2022,"2022_09_IND_NE","NE","IND",26,3,1,2,2,0,0,1,1,0,0,0,1,0,0,19,15,2
"4717","IND",2022,"2022_06_JAX_IND","IND","JAX",34,27,4,0,2,0,2,2,0,1,3,1,0,0,0,19,15,2
"4718","IND",2022,"2022_10_IND_LV","LV","IND",20,25,3,0,1,0,1,2,0,0,1,2,0,1,0,19,15,2
"4719","IND",2022,"2022_08_WAS_IND","IND","WAS",16,17,1,0,3,0,1,3,0,0,0,1,0,2,0,19,15,2
"4720","IND",2022,"2022_11_PHI_IND","IND","PHI",16,17,1,1,2,0,1,3,0,0,0,1,0,1,0,19,15,2
"4721","IND",2022,"2022_02_IND_JAX","JAX","IND",24,0,0,2,3,0,0,0,0,0,0,0,3,0,0,19,15,2
"4722","IND",2022,"2022_07_IND_TEN","TEN","IND",19,10,2,1,0,0,1,1,1,0,1,0,2,1,0,19,15,2
"4723","IND",2022,"2022_04_TEN_IND","IND","TEN",17,24,2,0,0,0,2,1,0,0,2,0,1,2,0,19,15,2
"4724","IND",2022,"2022_01_IND_HOU","HOU","IND",20,20,2,1,3,0,2,2,0,0,1,1,1,1,0,19,15,2
"4725","IND",2023,"2023_14_IND_CIN","CIN","IND",34,14,1,2,2,0,0,0,0,1,1,0,1,0,0,21,21,2
"4726","IND",2023,"2023_03_IND_BAL","BAL","IND",19,22,1,1,3,0,1,5,0,0,1,0,0,0,1,21,21,2
"4727","IND",2023,"2023_18_HOU_IND","IND","HOU",19,23,1,1,0,0,0,3,0,1,0,1,0,1,0,21,21,2
"4728","IND",2023,"2023_13_IND_TEN","TEN","IND",28,31,2,1,0,0,1,4,0,0,2,0,0,1,0,21,21,2
"4729","IND",2023,"2023_10_IND_NE","NE","IND",6,10,1,2,4,0,1,1,0,0,0,1,1,0,0,21,21,2
"4730","IND",2023,"2023_01_JAX_IND","IND","JAX",21,31,2,5,0,0,3,0,0,0,1,1,1,2,0,21,21,2
"4731","IND",2023,"2023_16_IND_ATL","ATL","IND",29,10,1,3,2,0,1,1,0,0,0,1,1,0,0,21,21,2
"4732","IND",2023,"2023_08_NO_IND","IND","NO",27,38,3,1,0,0,3,2,0,0,2,1,1,0,0,21,21,2
"4733","IND",2023,"2023_17_LV_IND","IND","LV",23,20,2,1,0,0,2,3,0,0,1,1,0,0,0,21,21,2
"4734","IND",2023,"2023_09_IND_CAR","CAR","IND",13,27,1,0,3,0,3,2,0,0,1,0,0,0,0,21,21,2
"4735","IND",2023,"2023_02_IND_HOU","HOU","IND",20,31,4,0,2,0,4,1,0,0,1,3,0,0,0,21,21,2
"4736","IND",2023,"2023_15_PIT_IND","IND","PIT",30,13,3,2,1,0,3,3,0,0,3,0,0,0,0,21,21,2
"4737","IND",2023,"2023_04_LA_IND","IND","LA",23,29,3,2,1,0,1,0,0,2,2,1,0,1,0,21,21,2
"4738","IND",2023,"2023_12_TB_IND","IND","TB",27,20,3,4,0,0,3,2,0,0,0,3,1,0,0,21,21,2
"4739","IND",2023,"2023_06_IND_JAX","JAX","IND",37,20,2,6,1,0,2,2,0,0,1,1,3,1,0,21,21,2
"4740","IND",2023,"2023_07_CLE_IND","IND","CLE",38,39,6,0,1,0,5,1,1,0,2,3,1,3,0,21,21,2
"4741","IND",2023,"2023_05_TEN_IND","IND","TEN",23,16,2,1,1,0,2,3,0,0,0,2,0,0,0,21,21,2
"4742","IND",2024,"2024_16_TEN_IND","IND","TEN",38,30,5,1,1,0,5,1,0,0,1,4,1,0,0,29,28,3
"4743","IND",2024,"2024_03_CHI_IND","IND","CHI",21,16,3,1,5,0,3,0,0,0,0,3,2,0,0,29,28,3
"4744","IND",2024,"2024_05_IND_JAX","JAX","IND",37,34,4,1,2,0,4,2,0,0,3,1,0,1,0,29,28,3
"4745","IND",2024,"2024_12_DET_IND","IND","DET",6,24,0,1,2,0,0,2,0,0,0,0,0,0,0,29,28,3
"4746","IND",2024,"2024_04_PIT_IND","IND","PIT",27,24,3,0,2,0,3,2,0,0,2,1,0,0,0,29,28,3
"4747","IND",2024,"2024_08_IND_HOU","HOU","IND",23,20,2,2,2,0,2,2,0,0,1,1,1,1,0,29,28,3
"4748","IND",2024,"2024_01_HOU_IND","IND","HOU",27,29,4,2,3,0,3,0,0,0,2,2,1,0,0,29,28,3
"4749","IND",2024,"2024_13_IND_NE","NE","IND",24,25,3,3,0,0,2,1,0,1,2,1,2,0,0,29,28,3
"4750","IND",2024,"2024_17_IND_NYG","NYG","IND",45,33,4,2,1,0,3,2,0,0,2,2,2,1,0,29,28,3
"4751","IND",2024,"2024_02_IND_GB","GB","IND",16,10,1,2,2,0,1,1,0,0,1,0,3,0,0,29,28,3
"4752","IND",2024,"2024_10_BUF_IND","IND","BUF",20,30,3,3,1,0,2,2,1,0,2,0,3,1,0,29,28,3
"4753","IND",2024,"2024_11_IND_NYJ","NYJ","IND",27,28,3,2,0,0,1,3,0,0,1,2,0,1,0,29,28,3
"4754","IND",2024,"2024_09_IND_MIN","MIN","IND",21,13,0,2,0,0,1,2,0,0,0,0,1,1,0,29,28,3
"4755","IND",2024,"2024_18_JAX_IND","IND","JAX",26,23,2,1,3,0,2,4,0,0,1,1,0,0,0,29,28,3
"4756","IND",2024,"2024_15_IND_DEN","DEN","IND",31,13,2,4,0,0,1,2,1,0,0,1,2,3,0,29,28,3
"4757","IND",2024,"2024_06_IND_TEN","TEN","IND",17,20,2,1,3,0,2,2,0,0,2,0,1,0,0,29,28,3
"4758","IND",2024,"2024_07_MIA_IND","IND","MIA",16,10,1,0,0,0,1,3,0,0,0,1,0,1,0,29,28,3
"4759","JAX",2004,"2004_10_DET_JAX","JAX","DET",23,17,5,2,1,0,2,1,2,0,2,1,0,0,0,24,15,1
"4760","JAX",2004,"2004_08_JAX_HOU","HOU","JAX",20,6,1,0,2,0,0,2,1,0,0,0,2,0,0,24,15,1
"4761","JAX",2004,"2004_11_TEN_JAX","JAX","TEN",15,18,1,1,2,0,1,2,0,0,0,1,1,1,0,24,15,1
"4762","JAX",2004,"2004_03_JAX_TEN","TEN","JAX",12,15,2,1,1,0,1,0,0,1,1,1,0,0,0,24,15,1
"4763","JAX",2004,"2004_07_JAX_IND","IND","JAX",24,27,2,1,1,0,1,4,0,1,2,0,1,1,0,24,15,1
"4764","JAX",2004,"2004_05_JAX_SD","LAC","JAX",34,21,3,3,0,0,3,0,0,0,1,2,2,1,0,24,15,1
"4765","JAX",2004,"2004_13_PIT_JAX","JAX","PIT",16,17,1,0,0,0,1,3,0,0,1,0,0,0,0,24,15,1
"4766","JAX",2004,"2004_04_IND_JAX","JAX","IND",17,24,1,3,1,0,0,3,0,1,1,0,0,1,0,24,15,1
"4767","JAX",2004,"2004_15_JAX_GB","GB","JAX",25,28,5,1,2,0,4,0,1,0,2,2,0,1,0,24,15,1
"4768","JAX",2004,"2004_12_JAX_MIN","MIN","JAX",27,16,2,1,1,0,1,3,1,0,1,0,0,2,0,24,15,1
"4769","JAX",2004,"2004_14_CHI_JAX","JAX","CHI",22,3,2,0,3,0,2,2,0,0,2,0,1,0,0,24,15,1
"4770","JAX",2004,"2004_01_JAX_BUF","BUF","JAX",10,13,1,3,1,0,1,2,0,0,1,0,2,0,0,24,15,1
"4771","JAX",2004,"2004_02_DEN_JAX","JAX","DEN",7,6,1,0,4,0,1,0,0,0,1,0,0,0,0,24,15,1
"4772","JAX",2004,"2004_17_JAX_OAK","LV","JAX",6,13,1,1,3,0,1,2,0,0,0,1,1,1,0,24,15,1
"4773","JAX",2004,"2004_16_HOU_JAX","JAX","HOU",0,21,1,0,3,0,0,0,1,0,0,0,1,2,0,24,15,1
"4774","JAX",2004,"2004_06_KC_JAX","JAX","KC",22,16,3,1,2,0,2,0,0,1,2,1,0,0,0,24,15,1
"4775","JAX",2005,"2005_16_JAX_HOU","HOU","JAX",20,38,5,1,2,0,5,1,0,0,1,4,0,0,0,25,17,2
"4776","JAX",2005,"2005_17_TEN_JAX","JAX","TEN",40,13,5,0,1,0,4,2,0,0,2,3,0,1,0,25,17,2
"4777","JAX",2005,"2005_06_JAX_PIT","PIT","JAX",17,23,3,1,2,0,2,1,1,0,1,1,1,0,0,25,17,2
"4778","JAX",2005,"2005_04_DEN_JAX","JAX","DEN",7,20,1,0,3,0,1,0,0,0,1,0,2,2,0,25,17,2
"4779","JAX",2005,"2005_14_IND_JAX","JAX","IND",18,26,2,1,2,0,1,1,0,1,1,1,0,3,0,25,17,2
"4780","JAX",2005,"2005_15_SF_JAX","JAX","SF",10,9,1,1,2,0,1,1,0,0,0,1,0,0,0,25,17,2
"4781","JAX",2005,"2005_03_JAX_NYJ","NYJ","JAX",20,26,4,1,4,0,2,2,1,0,2,1,1,3,0,25,17,2
"4782","JAX",2005,"2005_05_CIN_JAX","JAX","CIN",23,20,2,0,1,0,2,3,0,0,2,0,0,1,0,25,17,2
"4783","JAX",2005,"2005_13_JAX_CLE","CLE","JAX",14,20,2,0,2,0,2,2,0,0,2,0,1,0,0,25,17,2
"4784","JAX",2005,"2005_02_JAX_IND","IND","JAX",10,3,0,0,3,0,0,1,0,0,0,0,0,0,0,25,17,2
"4785","JAX",2005,"2005_09_HOU_JAX","JAX","HOU",21,14,3,0,3,0,3,0,0,0,1,2,0,0,0,25,17,2
"4786","JAX",2005,"2005_10_BAL_JAX","JAX","BAL",30,3,2,1,1,0,3,3,0,0,1,1,0,0,0,25,17,2
"4787","JAX",2005,"2005_11_JAX_TEN","TEN","JAX",28,31,5,0,1,0,4,1,1,0,3,1,0,1,0,25,17,2
"4788","JAX",2005,"2005_01_SEA_JAX","JAX","SEA",26,14,2,0,4,0,2,4,0,0,2,0,0,0,0,25,17,2
"4789","JAX",2005,"2005_08_JAX_STL","LA","JAX",24,21,4,3,1,0,3,0,0,0,2,1,1,1,0,25,17,2
"4790","JAX",2005,"2005_12_JAX_ARI","ARI","JAX",17,24,3,1,1,0,3,1,1,0,0,2,0,0,0,25,17,2
"4791","JAX",2006,"2006_07_JAX_HOU","HOU","JAX",27,7,1,2,2,0,1,0,0,0,0,1,0,2,0,24,19,3
"4792","JAX",2006,"2006_05_NYJ_JAX","JAX","NYJ",41,0,5,0,1,0,5,2,0,0,2,3,0,0,0,24,19,3
"4793","JAX",2006,"2006_04_JAX_WAS","WAS","JAX",36,30,3,2,1,0,3,3,0,0,3,0,1,0,0,24,19,3
"4794","JAX",2006,"2006_03_JAX_IND","IND","JAX",21,14,3,1,2,0,2,0,1,0,1,1,2,0,0,24,19,3
"4795","JAX",2006,"2006_12_JAX_BUF","BUF","JAX",27,24,4,2,1,0,3,1,1,0,2,1,0,0,0,24,19,3
"4796","JAX",2006,"2006_15_JAX_TEN","TEN","JAX",24,17,5,2,0,0,2,1,3,0,1,1,3,1,0,24,19,3
"4797","JAX",2006,"2006_02_PIT_JAX","JAX","PIT",9,0,0,1,3,0,0,3,0,0,0,0,1,0,0,24,19,3
"4798","JAX",2006,"2006_16_NE_JAX","JAX","NE",21,24,3,0,2,0,3,0,0,0,1,2,0,1,0,24,19,3
"4799","JAX",2006,"2006_17_JAX_KC","KC","JAX",35,30,5,0,1,0,3,1,0,0,1,3,1,0,0,24,19,3
"4800","JAX",2006,"2006_13_JAX_MIA","MIA","JAX",10,24,3,0,0,1,3,1,0,0,2,1,0,1,0,24,19,3
"4801","JAX",2006,"2006_08_JAX_PHI","PHI","JAX",6,13,1,3,1,0,1,2,0,0,0,1,0,1,0,24,19,3
"4802","JAX",2006,"2006_01_DAL_JAX","JAX","DAL",24,17,3,0,1,0,3,1,0,0,1,2,1,0,0,24,19,3
"4803","JAX",2006,"2006_14_IND_JAX","JAX","IND",44,17,5,1,0,0,5,3,1,0,0,4,1,0,0,24,19,3
"4804","JAX",2006,"2006_09_TEN_JAX","JAX","TEN",37,7,3,0,3,0,4,3,0,0,3,0,0,0,0,24,19,3
"4805","JAX",2006,"2006_11_NYG_JAX","JAX","NYG",26,10,2,0,1,0,2,4,0,0,0,2,0,1,0,24,19,3
"4806","JAX",2006,"2006_10_HOU_JAX","JAX","HOU",10,13,1,0,1,0,1,1,0,0,0,1,4,0,0,24,19,3
"4807","JAX",2007,"2007_11_SD_JAX","JAX","LAC",24,17,3,2,1,0,3,1,0,0,2,1,0,0,0,23,22,2
"4808","JAX",2007,"2007_17_JAX_HOU","HOU","JAX",42,28,4,1,1,0,4,0,0,0,4,0,0,0,0,23,22,2
"4809","JAX",2007,"2007_01_TEN_JAX","JAX","TEN",10,13,1,1,0,0,1,1,0,0,1,0,0,1,0,23,22,2
"4810","JAX",2007,"2007_09_JAX_NO","NO","JAX",41,24,4,1,0,1,3,1,2,0,2,0,3,0,0,23,22,2
"4811","JAX",2007,"2007_06_HOU_JAX","JAX","HOU",37,17,4,2,0,0,4,1,0,0,2,2,0,2,0,23,22,2
"4812","JAX",2007,"2007_10_JAX_TEN","TEN","JAX",13,28,4,5,1,0,4,0,0,0,1,3,0,1,0,23,22,2
"4813","JAX",2007,"2007_05_JAX_KC","KC","JAX",7,17,2,1,3,0,2,1,0,0,1,1,0,0,0,23,22,2
"4814","JAX",2007,"2007_08_JAX_TB","TB","JAX",23,24,2,3,1,0,3,1,0,0,1,1,0,0,0,23,22,2
"4815","JAX",2007,"2007_12_BUF_JAX","JAX","BUF",36,14,3,1,0,0,3,5,0,0,1,2,0,0,0,23,22,2
"4816","JAX",2007,"2007_02_ATL_JAX","JAX","ATL",13,7,1,3,1,0,1,2,0,0,1,0,0,0,0,23,22,2
"4817","JAX",2007,"2007_13_JAX_IND","IND","JAX",28,25,3,1,0,0,2,1,0,1,2,1,1,1,0,23,22,2
"4818","JAX",2007,"2007_07_IND_JAX","JAX","IND",7,29,1,6,0,0,1,0,0,0,0,1,2,1,1,23,22,2
"4819","JAX",2007,"2007_03_JAX_DEN","DEN","JAX",14,23,2,1,0,0,2,3,0,0,1,1,0,2,0,23,22,2
"4820","JAX",2007,"2007_15_JAX_PIT","PIT","JAX",22,29,4,3,3,0,2,1,0,0,3,1,1,0,0,23,22,2
"4821","JAX",2007,"2007_16_OAK_JAX","JAX","LV",49,11,7,0,2,0,7,0,0,0,4,3,1,0,0,23,22,2
"4822","JAX",2007,"2007_14_CAR_JAX","JAX","CAR",37,6,3,2,1,0,4,3,0,0,2,1,0,1,0,23,22,2
"4823","JAX",2008,"2008_12_MIN_JAX","JAX","MIN",12,30,2,1,0,0,1,1,1,0,1,0,2,3,0,24,18,3
"4824","JAX",2008,"2008_14_JAX_CHI","CHI","JAX",23,10,1,3,1,0,1,1,0,0,1,0,1,0,0,24,18,3
"4825","JAX",2008,"2008_08_CLE_JAX","JAX","CLE",17,23,2,3,0,0,2,1,0,0,2,0,0,1,0,24,18,3
"4826","JAX",2008,"2008_17_JAX_BAL","BAL","JAX",27,7,1,1,0,0,1,0,0,0,1,0,2,2,0,24,18,3
"4827","JAX",2008,"2008_11_TEN_JAX","JAX","TEN",14,24,2,1,1,0,2,0,0,0,0,2,1,0,0,24,18,3
"4828","JAX",2008,"2008_04_HOU_JAX","JAX","HOU",30,27,3,2,1,0,3,3,0,0,1,2,0,0,0,24,18,3
"4829","JAX",2008,"2008_01_JAX_TEN","TEN","JAX",17,10,1,1,4,0,1,1,0,0,1,0,2,1,0,24,18,3
"4830","JAX",2008,"2008_03_JAX_IND","IND","JAX",21,23,1,1,1,0,2,3,0,0,0,1,1,0,0,24,18,3
"4831","JAX",2008,"2008_16_IND_JAX","JAX","IND",24,31,4,1,1,0,3,1,1,0,1,2,1,0,0,24,18,3
"4832","JAX",2008,"2008_09_JAX_CIN","CIN","JAX",21,19,1,0,2,0,1,2,0,0,0,1,1,0,0,24,18,3
"4833","JAX",2008,"2008_06_JAX_DEN","DEN","JAX",17,24,3,0,0,0,3,1,0,0,1,2,0,2,0,24,18,3
"4834","JAX",2008,"2008_13_JAX_HOU","HOU","JAX",30,17,2,2,0,0,2,1,0,0,1,1,1,2,0,24,18,3
"4835","JAX",2008,"2008_15_GB_JAX","JAX","GB",20,16,3,1,0,0,2,0,0,0,2,1,0,0,0,24,18,3
"4836","JAX",2008,"2008_02_BUF_JAX","JAX","BUF",16,20,1,2,0,0,1,3,0,0,0,1,1,1,0,24,18,3
"4837","JAX",2008,"2008_05_PIT_JAX","JAX","PIT",21,26,2,4,1,0,3,0,0,0,1,1,0,0,0,24,18,3
"4838","JAX",2008,"2008_10_JAX_DET","DET","JAX",14,38,5,1,2,1,5,1,0,0,2,3,0,0,0,24,18,3
"4839","JAX",2009,"2009_06_STL_JAX","JAX","LA",23,20,4,0,1,0,2,1,1,0,0,3,2,1,0,14,15,2
"4840","JAX",2009,"2009_13_HOU_JAX","JAX","HOU",23,18,2,2,2,0,2,3,0,0,2,0,0,0,1,14,15,2
"4841","JAX",2009,"2009_08_JAX_TEN","TEN","JAX",30,13,2,0,2,0,1,0,0,0,0,2,2,0,0,14,15,2
"4842","JAX",2009,"2009_15_IND_JAX","JAX","IND",31,35,4,1,0,0,4,1,0,0,3,1,1,0,0,14,15,2
"4843","JAX",2009,"2009_09_KC_JAX","JAX","KC",24,21,3,0,0,1,3,1,0,0,1,2,0,1,0,14,15,2
"4844","JAX",2009,"2009_04_TEN_JAX","JAX","TEN",37,17,4,0,1,0,4,3,0,0,3,1,0,1,0,14,15,2
"4845","JAX",2009,"2009_03_JAX_HOU","HOU","JAX",24,31,4,1,1,0,4,1,0,0,0,4,0,1,0,14,15,2
"4846","JAX",2009,"2009_10_JAX_NYJ","NYJ","JAX",22,24,3,1,1,0,3,1,0,0,1,2,0,1,0,14,15,2
"4847","JAX",2009,"2009_14_MIA_JAX","JAX","MIA",10,14,1,3,2,0,1,1,0,0,0,1,0,0,0,14,15,2
"4848","JAX",2009,"2009_16_JAX_NE","NE","JAX",35,7,1,2,2,0,1,0,0,0,0,1,2,0,0,14,15,2
"4849","JAX",2009,"2009_17_JAX_CLE","CLE","JAX",23,17,2,2,1,0,2,1,0,0,2,0,1,0,0,14,15,2
"4850","JAX",2009,"2009_05_JAX_SEA","SEA","JAX",41,0,1,2,2,0,0,0,1,0,0,0,0,2,0,14,15,2
"4851","JAX",2009,"2009_01_JAX_IND","IND","JAX",14,12,1,2,2,0,0,2,0,0,0,1,0,0,0,14,15,2
"4852","JAX",2009,"2009_11_BUF_JAX","JAX","BUF",18,15,2,0,3,0,1,1,0,1,1,1,1,1,0,14,15,2
"4853","JAX",2009,"2009_12_JAX_SF","SF","JAX",20,3,0,3,2,0,0,1,0,0,0,0,0,2,0,14,15,2
"4854","JAX",2009,"2009_02_ARI_JAX","JAX","ARI",17,31,3,2,1,0,2,1,0,0,2,0,1,3,0,14,15,2
"4855","JAX",2010,"2010_02_JAX_SD","LAC","JAX",38,13,1,3,0,0,1,2,0,0,1,0,4,2,0,20,14,3
"4856","JAX",2010,"2010_03_PHI_JAX","JAX","PHI",3,28,0,2,3,0,0,1,0,0,0,0,1,0,0,20,14,3
"4857","JAX",2010,"2010_11_CLE_JAX","JAX","CLE",24,20,4,2,1,0,3,1,1,0,2,1,4,2,0,20,14,3
"4858","JAX",2010,"2010_17_JAX_HOU","HOU","JAX",34,17,2,3,1,0,2,1,0,0,1,1,1,1,0,20,14,3
"4859","JAX",2010,"2010_10_HOU_JAX","JAX","HOU",31,24,4,1,2,0,4,1,0,0,2,2,0,0,0,20,14,3
"4860","JAX",2010,"2010_14_OAK_JAX","JAX","LV",38,31,5,0,3,0,5,1,0,0,3,2,1,0,0,20,14,3
"4861","JAX",2010,"2010_07_JAX_KC","KC","JAX",42,20,3,1,2,0,2,2,1,0,2,0,2,0,0,20,14,3
"4862","JAX",2010,"2010_06_TEN_JAX","JAX","TEN",3,30,0,4,2,0,0,1,0,0,0,0,3,1,0,20,14,3
"4863","JAX",2010,"2010_01_DEN_JAX","JAX","DEN",24,17,3,2,2,0,3,1,0,0,3,0,0,0,0,20,14,3
"4864","JAX",2010,"2010_12_JAX_NYG","NYG","JAX",24,20,2,0,2,0,2,2,0,0,0,2,1,1,0,20,14,3
"4865","JAX",2010,"2010_04_IND_JAX","JAX","IND",31,28,4,0,2,0,4,1,0,0,2,2,0,0,0,20,14,3
"4866","JAX",2010,"2010_13_JAX_TEN","TEN","JAX",6,17,2,3,1,0,2,1,0,0,0,2,0,0,0,20,14,3
"4867","JAX",2010,"2010_16_WAS_JAX","JAX","WAS",17,20,2,0,2,0,2,1,0,0,1,1,2,0,0,20,14,3
"4868","JAX",2010,"2010_08_JAX_DAL","DAL","JAX",17,35,5,0,1,0,5,0,0,0,4,1,0,1,0,20,14,3
"4869","JAX",2010,"2010_05_JAX_BUF","BUF","JAX",26,36,3,1,0,0,3,5,0,0,3,0,1,1,0,20,14,3
"4870","JAX",2010,"2010_15_JAX_IND","IND","JAX",34,24,2,3,2,0,3,1,0,0,2,0,1,0,0,20,14,3
"4871","JAX",2011,"2011_06_JAX_PIT","PIT","JAX",17,13,1,1,1,0,1,2,0,0,1,0,0,0,0,19,15,2
"4872","JAX",2011,"2011_01_TEN_JAX","JAX","TEN",16,14,1,0,1,0,1,3,0,0,0,1,0,1,0,19,15,2
"4873","JAX",2011,"2011_16_JAX_TEN","TEN","JAX",23,17,2,3,1,0,2,1,0,0,0,2,1,0,0,19,15,2
"4874","JAX",2011,"2011_02_JAX_NYJ","NYJ","JAX",32,3,0,1,1,0,0,1,0,0,0,0,4,0,1,19,15,2
