season,away_team,posteam,X,game_id,home_team,home_score,away_score,touchdown,fourth_down_attempt,punt_inside_twenty,own_kickoff_recovery,extra_point_good,field_goal_made,return_touchdown,two_point_success,pass_touchdown,rush_touchdown,interception,fumble_lost,safety,offensive_retention,defensive_retention,special_retention,ishome,win,win_last,win_sum_3_current_full_window,win_sum_5_current_full_window,win_3_last,win_5_last,win_last_home,win_last_away,win_streak_ending_current_game,win_streak,punt_inside_twenty_last,punt_inside_twenty_sum_3_current_full_window,punt_inside_twenty_sum_5_current_full_window,punt_inside_twenty_3_last,punt_inside_twenty_5_last,exp_good_last,exp_good_sum_3_current_full_window,exp_good_sum_5_current_full_window,exp_good_3_last,exp_good_5_last,field_goal_last,field_goal_sum_3_current_full_window,field_goal_sum_5_current_full_window,field_goal_3_last,field_goal_5_last,ret_td_last,ret_td_sum_3_current_full_window,ret_td_sum_5_current_full_window,ret_td_3_last,ret_td_5_last,twop_last,twop_sum_3_current_full_window,twop_sum_5_current_full_window,twop_3_last,twop_5_last,pass_td_last,pass_td_sum_3_current_full_window,pass_td_sum_5_current_full_window,pass_td_3_last,pass_td_5_last,rush_td_last,rush_td_sum_3_current_full_window,rush_td_sum_5_current_full_window,rush_td_3_last,rush_td_5_last,int_last,int_sum_3_current_full_window,int_sum_5_current_full_window,int_3_last,int_5_last,fumble_last,fumble_sum_3_current_full_window,fumble_sum_5_current_full_window,fumble_3_last,fumble_5_last,safety_last,safety_sum_3_current_full_window,safety_sum_5_current_full_window,safety_3_last,safety_5_last,off_ret,def_ret,spec_ret,opponent,new_qb,new_coach,game_id_away,off_ret_away,def_ret_away,spec_ret_away,new_coach_away,touchdown_away,extra_point_good_away,field_goal_made_away,two_point_success_away
2004,LA,ATL,346,2004_02_STL_ATL,ATL,34,17,3,1,1,0,4,2,0,0,1,2,0,0,0,17,15,2,1,1,1,NA,NA,NA,NA,1,0,2,1,3,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,17,15,2,LA,1,1,2004_04_STL_SF,18,18,2,0,3,3,1,0
2004,WAS,NYG,7830,2004_02_WAS_NYG,NYG,20,14,1,2,1,0,2,2,0,0,1,0,0,1,0,15,13,1,1,1,0,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,15,13,1,WAS,0,0,2004_12_WAS_PIT,16,11,1,1,1,1,0,0
2004,ARI,ATL,344,2004_03_ARI_ATL,ATL,6,3,0,1,1,0,0,2,0,0,0,0,1,3,0,17,15,2,1,1,1,3,NA,NA,NA,1,0,3,2,1,5,NA,NA,NA,4,7,NA,NA,NA,2,4,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,2,4,NA,NA,NA,0,2,NA,NA,NA,0,3,NA,NA,NA,0,0,NA,NA,NA,17,15,2,ARI,1,1,2004_03_ARI_ATL,15,12,2,1,0,0,1,0
2004,BAL,CIN,2053,2004_03_BAL_CIN,CIN,9,23,0,1,1,0,0,3,0,0,0,0,3,1,0,20,14,1,1,0,1,1,NA,NA,NA,1,0,0,1,2,5,NA,NA,NA,1,4,NA,NA,NA,3,7,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,2,NA,NA,NA,0,1,NA,NA,NA,1,5,NA,NA,NA,1,3,NA,NA,NA,0,0,NA,NA,NA,20,14,1,BAL,1,0,2004_10_BAL_NYJ,21,21,3,0,2,2,2,0
2004,CHI,MIN,6814,2004_03_CHI_MIN,MIN,27,22,3,1,1,0,3,2,0,0,2,1,0,2,0,19,17,2,1,1,0,2,NA,NA,NA,0,1,1,0,0,2,NA,NA,NA,1,9,NA,NA,NA,3,5,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,8,NA,NA,NA,0,1,NA,NA,NA,1,1,NA,NA,NA,1,3,NA,NA,NA,0,0,NA,NA,NA,19,17,2,CHI,0,0,2004_10_CHI_TEN,19,17,2,1,0,2,1,0
2004,CLE,NYG,7822,2004_03_CLE_NYG,NYG,27,10,3,0,4,0,3,2,0,0,0,3,0,0,0,15,13,1,1,1,1,2,NA,NA,NA,1,0,2,1,1,5,NA,NA,NA,2,7,NA,NA,NA,2,5,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,0,5,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,15,13,1,CLE,0,0,2004_05_CLE_PIT,21,23,2,0,1,2,3,0
2004,DAL,WAS,10551,2004_03_DAL_WAS,WAS,18,21,2,0,2,0,1,1,0,1,2,0,0,0,0,16,11,1,1,0,0,1,NA,NA,NA,0,1,0,0,1,5,NA,NA,NA,2,4,NA,NA,NA,0,4,NA,NA,NA,1,2,NA,NA,NA,0,1,NA,NA,NA,2,4,NA,NA,NA,0,1,NA,NA,NA,4,4,NA,NA,NA,3,4,NA,NA,NA,0,0,NA,NA,NA,16,11,1,DAL,1,1,2004_11_DAL_BAL,15,17,1,0,2,1,1,0
2004,GB,IND,4430,2004_03_GB_IND,IND,45,31,6,0,2,0,6,1,0,0,5,1,0,0,0,20,20,2,1,1,1,2,NA,NA,NA,1,0,2,1,1,3,NA,NA,NA,4,13,NA,NA,NA,1,3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,9,NA,NA,NA,2,4,NA,NA,NA,0,1,NA,NA,NA,1,4,NA,NA,NA,0,0,NA,NA,NA,20,20,2,GB,0,0,2004_08_GB_WAS,22,19,1,0,3,2,2,1
2004,HOU,KC,5101,2004_03_HOU_KC,KC,21,24,4,1,2,0,3,0,1,0,3,0,1,0,0,20,19,1,1,0,0,0,NA,NA,NA,0,1,0,0,1,4,NA,NA,NA,2,8,NA,NA,NA,1,2,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,3,NA,NA,NA,1,4,NA,NA,NA,1,3,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,20,19,1,HOU,0,0,2004_13_HOU_NYJ,23,19,2,0,1,1,0,0
2004,JAX,TEN,10200,2004_03_JAX_TEN,TEN,12,15,1,0,0,0,0,2,0,0,0,1,1,0,0,20,20,2,1,0,0,1,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,2,4,NA,NA,NA,1,4,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,2,3,NA,NA,NA,1,2,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,20,20,2,JAX,1,0,2004_05_JAX_SD,24,15,1,0,3,3,0,0
2004,NO,LA,5442,2004_03_NO_STL,LA,25,28,3,2,0,0,2,1,0,1,1,2,0,1,0,18,18,2,1,0,0,1,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,2,4,NA,NA,NA,1,5,NA,NA,NA,1,1,NA,NA,NA,0,2,NA,NA,NA,1,3,NA,NA,NA,1,3,NA,NA,NA,1,2,NA,NA,NA,1,4,NA,NA,NA,0,0,NA,NA,NA,18,18,2,NO,0,0,2004_09_NO_SD,22,20,2,0,2,2,1,0
2004,PHI,DET,3408,2004_03_PHI_DET,DET,13,30,2,2,3,0,1,0,0,0,2,0,0,1,0,19,19,2,1,0,1,2,NA,NA,NA,1,0,0,2,0,6,NA,NA,NA,4,7,NA,NA,NA,0,2,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,3,6,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,0,1,NA,NA,NA,0,1,NA,NA,NA,19,19,2,PHI,0,0,2004_07_PHI_CLE,18,17,2,1,4,4,2,0
2004,PIT,MIA,6459,2004_03_PIT_MIA,MIA,3,13,0,1,2,0,0,1,0,0,0,0,2,2,0,13,17,2,1,0,0,0,NA,NA,NA,0,1,0,0,3,7,NA,NA,NA,1,2,NA,NA,NA,2,3,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,2,7,NA,NA,NA,0,2,NA,NA,NA,0,0,NA,NA,NA,13,17,2,PIT,1,1,2004_15_PIT_NYG,22,20,1,0,3,3,4,0
2004,LAC,DEN,3073,2004_03_SD_DEN,DEN,23,13,2,1,0,0,2,3,0,0,2,0,0,1,0,20,16,2,1,1,0,2,NA,NA,NA,0,1,1,0,1,2,NA,NA,NA,0,6,NA,NA,NA,2,7,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,4,NA,NA,NA,0,2,NA,NA,NA,0,2,NA,NA,NA,1,3,NA,NA,NA,0,0,NA,NA,NA,20,16,2,LAC,0,0,2004_06_SD_ATL,20,16,1,0,2,2,2,0
2004,SF,SEA,9194,2004_03_SF_SEA,SEA,34,0,4,1,2,0,4,2,0,0,2,2,0,0,0,27,17,2,1,1,1,3,NA,NA,NA,1,0,3,2,4,10,NA,NA,NA,1,8,NA,NA,NA,1,3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,4,NA,NA,NA,0,4,NA,NA,NA,1,2,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,27,17,2,SF,1,0,2004_02_SF_NO,22,17,1,0,3,3,2,0
2004,TB,LV,6134,2004_03_TB_OAK,LV,30,20,2,0,1,0,3,3,0,0,1,1,1,1,0,21,13,2,1,1,1,2,NA,NA,NA,1,0,2,1,2,4,NA,NA,NA,1,5,NA,NA,NA,2,7,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,1,4,NA,NA,NA,0,1,NA,NA,NA,0,3,NA,NA,NA,0,3,NA,NA,NA,0,0,NA,NA,NA,21,13,2,TB,0,0,2004_01_TB_WAS,15,16,1,0,0,1,1,0
2004,ATL,CAR,1364,2004_04_ATL_CAR,CAR,10,27,2,2,0,0,1,1,1,0,0,1,2,1,0,20,19,2,1,0,1,1,NA,NA,NA,1,0,0,1,2,5,NA,NA,NA,4,7,NA,NA,NA,0,1,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,3,5,NA,NA,NA,1,2,NA,NA,NA,2,5,NA,NA,NA,0,2,NA,NA,NA,0,0,NA,NA,NA,20,19,2,ATL,0,0,2004_16_ATL_NO,17,15,2,1,1,1,2,0
2004,CIN,PIT,8847,2004_04_CIN_PIT,PIT,28,17,3,0,1,0,4,0,0,0,1,2,0,2,0,22,20,1,1,1,1,2,NA,2,NA,1,0,2,1,3,5,NA,6,NA,1,6,NA,5,NA,2,2,NA,3,NA,0,1,NA,1,NA,0,0,NA,0,NA,1,4,NA,3,NA,0,2,NA,3,NA,1,3,NA,3,NA,0,3,NA,2,NA,0,0,NA,0,NA,22,20,1,CIN,0,0,2004_10_CIN_WAS,20,14,1,0,2,2,1,0
2004,DEN,TB,9870,2004_04_DEN_TB,TB,13,16,1,0,4,0,1,2,0,0,1,0,0,1,0,15,16,1,1,0,0,0,NA,0,NA,0,1,0,0,1,7,NA,6,NA,0,1,NA,1,NA,2,6,NA,5,NA,1,1,NA,1,NA,1,1,NA,1,NA,2,3,NA,2,NA,0,0,NA,0,NA,1,3,NA,4,NA,0,2,NA,2,NA,0,0,NA,0,NA,15,16,1,DEN,1,0,2004_13_DEN_SD,20,16,2,0,2,2,1,0
2004,IND,JAX,4766,2004_04_IND_JAX,JAX,17,24,1,3,1,0,0,3,0,1,1,0,0,1,0,24,15,1,1,0,1,2,NA,3,NA,1,0,0,3,1,6,NA,6,NA,1,2,NA,3,NA,0,3,NA,2,NA,0,0,NA,0,NA,1,2,NA,1,NA,1,3,NA,3,NA,1,1,NA,1,NA,0,0,NA,2,NA,0,1,NA,0,NA,0,0,NA,0,NA,24,15,1,IND,0,0,2004_08_IND_KC,20,20,2,0,5,5,0,0
2004,KC,BAL,689,2004_04_KC_BAL,BAL,24,27,2,1,1,0,3,1,0,0,1,1,0,0,0,21,21,3,1,0,1,2,NA,2,NA,1,0,0,2,3,7,NA,8,NA,2,8,NA,5,NA,1,5,NA,5,NA,0,0,NA,0,NA,0,0,NA,0,NA,1,2,NA,1,NA,2,5,NA,4,NA,0,0,NA,2,NA,2,2,NA,3,NA,0,0,NA,0,NA,21,21,3,KC,0,0,2004_14_KC_TEN,20,19,1,0,6,7,0,0
2004,NE,BUF,1035,2004_04_NE_BUF,BUF,17,31,3,4,2,0,2,1,2,0,1,0,1,1,0,17,20,2,1,0,0,0,NA,NA,NA,0,1,0,0,2,5,NA,NA,NA,1,4,NA,NA,NA,1,3,NA,NA,NA,0,2,NA,NA,NA,0,0,NA,NA,NA,1,3,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,0,3,NA,NA,NA,0,0,NA,NA,NA,17,20,2,NE,0,1,2004_11_NE_KC,19,22,1,0,3,3,2,0
2004,NO,ARI,15,2004_04_NO_ARI,ARI,34,10,4,1,0,0,4,2,0,0,1,2,0,1,0,15,12,2,1,1,0,1,NA,0,NA,0,1,1,0,1,2,NA,4,NA,0,4,NA,1,NA,1,5,NA,4,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,1,NA,0,NA,0,3,NA,2,NA,0,2,NA,2,NA,4,5,NA,4,NA,0,0,NA,0,NA,15,12,2,NO,1,1,2004_09_NO_SD,22,20,2,0,2,2,1,0
2004,NYG,GB,3751,2004_04_NYG_GB,GB,7,14,1,1,1,0,1,0,0,0,1,0,2,1,0,22,19,1,1,0,0,0,NA,1,NA,0,1,0,0,2,3,NA,4,NA,4,6,NA,8,NA,1,2,NA,3,NA,0,1,NA,1,NA,0,0,NA,0,NA,4,6,NA,6,NA,0,0,NA,2,NA,1,5,NA,3,NA,1,3,NA,2,NA,0,0,NA,0,NA,22,19,1,NYG,0,0,2004_05_NYG_DAL,15,13,1,0,2,2,4,0
2004,NYJ,MIA,6463,2004_04_NYJ_MIA,MIA,9,17,1,1,0,0,0,3,1,0,0,0,2,2,0,13,17,2,1,0,0,0,NA,0,NA,0,1,0,0,2,5,NA,7,NA,0,1,NA,2,NA,1,6,NA,3,NA,0,2,NA,2,NA,0,0,NA,0,NA,0,1,NA,2,NA,0,0,NA,0,NA,2,6,NA,7,NA,2,4,NA,2,NA,0,0,NA,0,NA,13,17,2,NYJ,1,1,2004_17_NYJ_STL,20,16,1,0,2,2,3,0
2004,LV,HOU,4092,2004_04_OAK_HOU,HOU,30,17,2,1,1,0,3,3,0,0,1,1,0,1,0,23,19,2,1,1,1,2,NA,1,NA,1,0,2,1,0,3,NA,3,NA,1,5,NA,4,NA,3,7,NA,6,NA,0,0,NA,0,NA,1,1,NA,1,NA,1,4,NA,3,NA,0,1,NA,2,NA,1,2,NA,4,NA,0,3,NA,4,NA,0,0,NA,0,NA,23,19,2,LV,0,0,2004_09_OAK_CAR,21,13,2,0,3,3,2,0
2004,PHI,CHI,1715,2004_04_PHI_CHI,CHI,9,19,1,1,2,0,0,1,0,0,1,0,0,0,0,19,17,2,1,0,0,1,NA,1,NA,0,1,0,0,0,2,NA,4,NA,1,4,NA,6,NA,3,4,NA,3,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,2,NA,1,NA,2,3,NA,5,NA,0,1,NA,3,NA,1,2,NA,4,NA,0,0,NA,0,NA,19,17,2,PHI,1,1,2004_14_PHI_WAS,18,17,2,1,2,2,1,0
2004,LA,SF,9523,2004_04_STL_SF,SF,14,24,2,2,2,0,0,0,0,1,2,0,1,1,0,22,17,1,1,0,0,0,NA,0,NA,0,1,0,0,3,5,NA,4,NA,0,3,NA,4,NA,0,2,NA,4,NA,0,0,NA,0,NA,0,1,NA,0,NA,0,2,NA,2,NA,0,3,NA,3,NA,2,4,NA,4,NA,2,5,NA,5,NA,0,0,NA,0,NA,22,17,1,LA,1,0,2004_05_STL_SEA,18,18,2,0,4,3,2,0
2004,TEN,LAC,5784,2004_04_TEN_SD,LAC,38,17,5,0,3,1,5,1,0,0,3,2,0,0,0,20,16,1,1,1,0,1,NA,1,NA,0,1,1,0,1,4,NA,1,NA,1,10,NA,8,NA,2,3,NA,4,NA,0,1,NA,1,NA,0,0,NA,0,NA,0,4,NA,3,NA,1,5,NA,4,NA,0,2,NA,2,NA,1,2,NA,2,NA,0,0,NA,0,NA,20,16,1,TEN,0,0,2004_13_TEN_IND,20,20,2,0,4,3,1,0
2004,WAS,CLE,2383,2004_04_WAS_CLE,CLE,17,13,2,1,1,0,2,1,0,0,1,1,0,1,0,21,23,2,1,1,0,1,NA,1,NA,0,1,1,0,1,3,NA,5,NA,1,3,NA,3,NA,1,6,NA,7,NA,0,0,NA,0,NA,0,0,NA,0,NA,1,2,NA,2,NA,0,1,NA,1,NA,1,4,NA,4,NA,2,3,NA,2,NA,0,1,NA,1,NA,21,23,2,WAS,1,0,2004_04_WAS_CLE,16,11,1,1,1,1,2,0
2004,ARI,SF,9522,2004_05_ARI_SF,SF,31,28,2,1,1,0,0,3,0,2,2,0,0,2,0,22,17,1,1,1,0,1,1,0,NA,0,1,1,0,2,6,7,5,NA,0,0,4,3,NA,0,3,7,2,NA,0,0,0,0,NA,1,3,3,1,NA,2,4,6,2,NA,0,0,3,3,NA,1,3,5,4,NA,1,5,8,5,NA,0,0,0,0,NA,22,17,1,ARI,1,0,2004_03_ARI_ATL,15,12,2,1,0,0,1,0
2004,BAL,WAS,10542,2004_05_BAL_WAS,WAS,10,17,3,0,3,0,1,1,2,0,1,0,1,1,0,16,11,1,1,0,0,0,1,0,NA,0,1,0,0,1,6,9,4,NA,1,3,6,4,NA,2,4,7,3,NA,0,2,4,1,NA,0,1,1,1,NA,0,3,5,4,NA,1,1,2,1,NA,0,1,5,4,NA,2,3,7,5,NA,0,0,0,0,NA,16,11,1,BAL,1,1,2004_01_BAL_CLE,21,21,3,0,0,0,1,0
2004,BUF,NYJ,8170,2004_05_BUF_NYJ,NYJ,16,14,1,0,1,0,1,3,0,0,1,0,1,1,0,20,16,1,1,1,1,3,NA,3,NA,1,0,4,3,3,5,NA,5,NA,2,7,NA,10,NA,1,6,NA,4,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,3,NA,4,NA,1,3,NA,4,NA,1,2,NA,1,NA,0,2,NA,2,NA,0,0,NA,0,NA,20,16,1,BUF,0,0,2004_13_BUF_MIA,17,20,2,1,5,6,0,0
2004,CAR,DEN,3070,2004_05_CAR_DEN,DEN,20,17,2,1,0,0,2,2,0,0,2,0,2,0,0,20,16,2,1,1,1,3,4,2,NA,1,0,3,2,2,2,4,3,NA,1,5,9,3,NA,3,8,12,8,NA,0,0,0,0,NA,0,0,0,0,NA,1,5,7,3,NA,0,0,2,0,NA,0,2,4,0,NA,0,1,3,2,NA,0,0,0,0,NA,20,16,2,CAR,0,0,2004_10_CAR_SF,20,19,2,0,4,4,3,0
2004,CLE,PIT,8844,2004_05_CLE_PIT,PIT,34,23,5,1,0,0,4,2,1,0,1,3,1,0,0,22,20,1,1,1,1,3,4,2,NA,1,0,3,2,1,4,7,5,NA,4,9,13,6,NA,0,4,5,2,NA,0,1,2,1,NA,0,0,0,0,NA,1,3,5,4,NA,2,5,8,2,NA,0,2,4,3,NA,2,2,4,3,NA,0,0,0,0,NA,22,20,1,CLE,0,0,2004_02_CLE_DAL,21,23,2,0,0,0,4,0
2004,DET,ATL,352,2004_05_DET_ATL,ATL,10,17,1,3,2,0,1,1,0,0,0,1,1,2,0,17,15,2,1,0,1,2,4,3,NA,1,0,0,4,2,5,9,4,NA,3,4,11,7,NA,2,5,7,6,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,1,NA,2,3,7,4,NA,0,2,3,1,NA,0,5,5,3,NA,0,0,0,0,NA,17,15,2,DET,1,1,2004_17_DET_TEN,19,19,2,0,3,1,2,0
2004,JAX,LAC,5782,2004_05_JAX_SD,LAC,34,21,4,0,4,0,4,2,0,0,2,2,0,0,0,20,16,1,1,1,1,2,3,1,NA,1,0,2,1,3,8,8,4,NA,5,10,17,10,NA,1,5,7,3,NA,0,0,1,1,NA,0,0,0,0,NA,3,5,8,4,NA,2,5,8,5,NA,0,0,2,2,NA,0,1,2,2,NA,0,0,0,0,NA,20,16,1,JAX,0,0,2004_15_JAX_GB,24,15,1,0,5,4,0,0
2004,MIA,NE,7148,2004_05_MIA_NE,NE,24,10,3,0,0,0,3,1,0,0,2,1,1,0,0,19,22,1,1,1,1,3,NA,3,NA,1,0,4,3,1,3,NA,3,NA,4,9,NA,9,NA,1,5,NA,6,NA,0,0,NA,0,NA,0,0,NA,0,NA,2,6,NA,7,NA,1,2,NA,1,NA,0,3,NA,3,NA,1,2,NA,2,NA,0,0,NA,0,NA,19,22,1,MIA,0,0,2004_02_MIA_CIN,13,17,2,1,2,1,2,0
2004,MIN,HOU,4088,2004_05_MIN_HOU,HOU,28,34,4,2,1,0,4,0,0,0,3,1,0,0,0,23,19,2,1,0,1,2,2,2,NA,1,0,0,2,1,2,5,3,NA,3,8,11,5,NA,3,6,9,7,NA,0,0,0,0,NA,0,1,1,1,NA,1,5,7,4,NA,1,2,4,1,NA,0,1,4,2,NA,1,1,5,3,NA,0,0,0,0,NA,23,19,2,MIN,0,0,2004_05_MIN_HOU,19,17,2,0,5,4,0,0
2004,NYG,DAL,2723,2004_05_NYG_DAL,DAL,10,26,1,2,1,0,1,1,0,0,1,0,1,1,0,15,17,1,1,0,1,2,NA,2,NA,1,0,0,2,2,5,NA,6,NA,3,6,NA,7,NA,0,2,NA,2,NA,0,0,NA,0,NA,0,0,NA,0,NA,2,4,NA,4,NA,1,2,NA,3,NA,0,4,NA,3,NA,0,2,NA,3,NA,0,0,NA,0,NA,15,17,1,NYG,1,0,2004_13_NYG_WAS,15,13,1,0,1,1,0,0
2004,LV,IND,4420,2004_05_OAK_IND,IND,35,14,4,0,2,0,5,0,0,0,3,1,1,0,0,20,20,2,1,1,1,3,4,3,NA,1,0,4,3,1,5,6,4,NA,3,14,21,13,NA,1,2,4,3,NA,0,0,0,0,NA,0,0,0,0,NA,2,10,14,9,NA,1,3,6,4,NA,1,2,3,1,NA,0,0,4,1,NA,0,0,0,0,NA,20,20,2,LV,0,0,2004_05_OAK_IND,21,13,2,0,3,2,0,0
2004,LA,SEA,9190,2004_05_STL_SEA,SEA,27,33,3,1,0,0,3,2,0,0,2,1,0,0,0,27,17,2,1,0,1,2,NA,3,NA,1,0,0,3,2,6,NA,10,NA,4,8,NA,8,NA,2,5,NA,3,NA,0,0,NA,0,NA,0,0,NA,0,NA,2,5,NA,4,NA,2,3,NA,4,NA,0,1,NA,2,NA,0,0,NA,1,NA,0,0,NA,0,NA,27,17,2,LA,1,0,2004_14_STL_CAR,18,18,2,0,1,1,0,0
2004,TB,NO,7493,2004_05_TB_NO,NO,17,20,3,0,3,0,2,1,1,0,2,0,1,1,0,22,20,2,1,0,0,1,2,2,NA,0,1,0,0,2,5,11,5,NA,1,4,8,5,NA,1,7,10,9,NA,1,2,2,1,NA,0,0,0,0,NA,0,3,7,4,NA,0,1,1,1,NA,0,1,2,0,NA,2,3,6,3,NA,0,0,0,0,NA,22,20,2,TB,1,0,2004_06_TB_STL,15,16,1,0,4,3,0,0
2004,TEN,GB,3753,2004_05_TEN_GB,GB,27,48,3,3,1,0,3,2,0,0,3,0,3,2,0,22,19,1,1,0,0,0,1,0,NA,0,1,0,0,1,4,6,3,NA,1,8,12,6,NA,0,3,5,2,NA,0,0,1,1,NA,0,0,0,0,NA,1,8,10,6,NA,0,0,2,0,NA,2,6,8,5,NA,1,4,5,3,NA,0,0,0,0,NA,22,19,1,TEN,0,0,2004_11_TEN_JAX,20,20,2,0,2,1,1,1
2004,CAR,PHI,8505,2004_06_CAR_PHI,PHI,30,8,2,0,1,0,3,3,0,0,0,2,1,0,0,18,17,2,1,1,1,3,5,3,NA,1,0,5,4,0,1,2,1,NA,1,7,14,7,NA,4,10,13,9,NA,0,0,0,0,NA,0,0,0,0,NA,1,3,9,5,NA,0,3,4,2,NA,1,2,2,1,NA,1,2,3,3,NA,0,0,0,0,NA,18,17,2,CAR,1,1,2004_02_CAR_KC,20,19,2,0,5,4,0,0
2004,CIN,CLE,2387,2004_06_CIN_CLE,CLE,34,17,5,0,1,0,4,2,1,0,4,0,2,2,0,21,23,2,1,1,0,2,2,1,2,0,1,1,0,1,3,5,3,7,2,8,9,5,7,3,6,11,5,11,0,1,1,0,0,0,0,0,0,0,1,6,7,3,4,0,1,1,1,2,0,2,6,1,4,1,4,6,4,4,0,0,1,0,1,21,23,2,CIN,1,0,2004_01_CIN_NYJ,20,14,1,0,4,3,1,0
2004,DEN,LV,6128,2004_06_DEN_OAK,LV,3,31,0,0,1,0,0,1,0,0,0,0,1,1,0,21,13,2,1,0,0,0,2,1,2,0,1,0,0,2,3,6,3,6,2,4,8,7,9,0,2,7,4,8,1,2,2,2,2,0,0,0,0,1,1,1,3,2,5,1,3,4,4,4,3,7,8,7,9,0,3,4,3,5,0,0,0,0,0,21,13,2,DEN,0,0,2004_15_DEN_KC,20,16,2,0,2,2,1,0
2004,GB,DET,3411,2004_06_GB_DET,DET,10,38,2,1,1,0,1,1,1,0,1,0,1,0,0,19,19,2,1,0,1,1,3,2,NA,1,0,0,1,2,6,9,5,NA,2,4,10,7,NA,1,2,4,1,NA,0,1,2,1,NA,0,0,0,0,NA,1,4,8,6,NA,1,1,1,1,NA,0,1,3,1,NA,1,2,2,2,NA,0,0,1,0,NA,19,19,2,GB,0,0,2004_11_GB_HOU,22,19,1,0,1,1,3,0
2004,HOU,TEN,10208,2004_06_HOU_TEN,TEN,10,20,1,1,2,0,1,1,0,0,1,0,4,0,0,20,20,2,1,0,1,1,1,1,2,1,0,0,1,2,6,6,4,5,6,9,11,8,12,2,4,7,5,7,0,0,0,0,0,0,0,0,0,0,3,6,6,5,6,3,3,6,4,6,0,4,6,1,2,1,1,2,1,3,0,0,0,0,0,20,20,2,HOU,1,0,2004_02_HOU_DET,23,19,2,0,2,1,1,0
2004,KC,JAX,4774,2004_06_KC_JAX,JAX,22,16,3,1,2,0,2,0,0,1,2,1,0,0,0,24,15,1,1,1,0,1,3,1,3,0,1,1,0,0,3,8,2,7,3,5,7,4,6,0,3,3,3,5,0,0,0,0,0,0,2,3,2,2,1,4,6,3,5,2,3,4,3,3,2,2,2,2,4,1,2,2,2,2,0,0,0,0,0,24,15,1,KC,0,0,2004_01_KC_DEN,20,19,1,0,3,3,1,0
2004,MIA,BUF,1022,2004_06_MIA_BUF,BUF,20,13,1,1,0,0,2,2,0,0,1,0,0,0,0,17,20,2,1,1,0,1,1,0,NA,0,1,1,0,2,4,7,6,NA,2,6,8,5,NA,0,3,5,2,NA,0,2,2,2,NA,0,0,0,0,NA,2,4,6,4,NA,0,0,0,0,NA,1,2,3,3,NA,0,1,3,1,NA,0,0,0,0,NA,17,20,2,MIA,0,1,2004_08_MIA_NYJ,13,17,2,1,2,2,0,0
2004,MIN,NO,7482,2004_06_MIN_NO,NO,31,38,4,2,1,0,4,1,0,0,1,3,1,0,0,22,20,2,1,0,0,0,2,1,2,0,1,0,0,3,6,9,5,11,2,7,11,4,8,1,3,11,7,10,1,2,2,2,2,0,0,0,0,0,2,3,7,3,7,0,3,4,1,1,1,2,2,1,2,1,3,4,3,6,0,0,0,0,0,22,20,2,MIN,1,0,2004_10_MIN_GB,19,17,2,0,4,4,1,0
